,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,y
7395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.625,13500.0,0.5,17300.0,0.75,25900.0,1.0,26900.0,2.375,28100.0,0.875,35100.0,1.0,46100.0,1.0,46900.0,0.5,60200.0,0.875,0.490733228153869
4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.75,12100.0,0.75,21500.0,0.875,30400.0,0.75,38400.0,0.5,41200.0,1.625,48500.0,0.5,60600.0,0.75,62000.0,0.875,67900.0,0.5,0.5190092105335944
4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700.0,1.0,31200.0,0.5,41300.0,0.875,45900.0,2.0,48200.0,1.25,52200.0,1.0,53300.0,0.5,65700.0,0.875,66100.0,0.625,70300.0,0.5,0.5797117782111677
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.5,7000.0,0.875,19500.0,1.625,31100.0,0.625,35800.0,0.625,41300.0,0.5,50800.0,0.5,53100.0,0.5,57600.0,1.875,62200.0,1.625,70400.0,0.625,-0.5256456614219194
3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8700.0,3.25,11000.0,2.875,18900.0,1.375,70600.0,0.875,1.8150349717180363
9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.875,6900.0,0.75,16900.0,0.75,25200.0,1.0,26800.0,0.625,46000.0,0.75,50000.0,0.75,52000.0,1.125,68800.0,1.125,0.6129166015561662
8177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.0,0.625,30100.0,0.75,41000.0,0.875,42500.0,3.125,45500.0,3.375,68900.0,1.0,-1.2538170608704255
4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.625,6800.0,2.625,8100.0,0.625,14200.0,0.875,23500.0,1.375,49200.0,0.625,63500.0,0.875,63900.0,0.875,0.9415924701351661
6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.75,21300.0,3.375,40500.0,0.625,44200.0,0.75,45000.0,1.375,47000.0,0.75,53400.0,0.625,56900.0,1.0,0.2627094803393934
9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,1.0,7100.0,1.75,12400.0,0.5,12800.0,0.625,31700.0,0.75,52600.0,0.75,56800.0,1.75,71600.0,2.625,-0.483620806875908
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1.25,15500.0,0.625,29200.0,1.25,40500.0,0.875,43500.0,1.25,45000.0,0.875,50900.0,0.875,57100.0,0.625,60000.0,0.625,70700.0,1.25,0.6090254113204234
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,3.625,22100.0,0.625,30200.0,0.625,34500.0,0.625,60700.0,0.625,66200.0,1.875,69300.0,1.875,-0.08464410137116839
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1.125,13300.0,1.125,42800.0,4.125,44700.0,1.375,53900.0,1.125,69800.0,0.5,0.879852251728061
6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400.0,1.125,13500.0,0.75,36200.0,0.625,39100.0,0.625,41800.0,1.125,48100.0,0.75,57900.0,2.125,59200.0,0.625,64600.0,0.625,1.2902431152576437
2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,1.125,20800.0,0.875,23000.0,0.5,24600.0,2.25,41700.0,1.0,42500.0,1.0,43700.0,0.5,68500.0,0.875,0.05881111198651638
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.625,5200.0,3.0,9600.0,0.75,17700.0,0.625,20900.0,0.75,40100.0,0.75,40800.0,0.75,59200.0,1.25,65300.0,1.5,0.37633223522305737
6688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,2.25,13100.0,1.0,15200.0,0.75,25400.0,1.875,26600.0,0.75,41000.0,0.625,43900.0,0.625,52600.0,1.0,67200.0,0.75,-0.926697668385721
6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,12800.0,1.375,30200.0,3.125,45400.0,0.875,53000.0,1.0,59100.0,2.875,-1.9646078105992824
9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23200.0,1.625,29000.0,1.5,64300.0,0.625,66700.0,0.625,71100.0,5.375,-2.422990020369681
3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.625,3300.0,0.75,10800.0,1.0,15300.0,0.625,20600.0,0.5,21500.0,0.5,23500.0,3.125,43700.0,0.5,46400.0,0.5,55600.0,1.5,-0.8968652099116987
3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,3.0,34500.0,1.0,43900.0,0.875,47000.0,1.375,63700.0,2.125,70900.0,1.125,-1.234879935056481
1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.875,41500.0,0.625,46000.0,1.0,47800.0,0.75,49600.0,0.75,3.0194880560213524
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.25,24400.0,1.5,31400.0,0.75,37700.0,0.75,42700.0,1.5,44900.0,1.5,51300.0,1.25,62900.0,1.0,0.0004432584503875754
8467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.625,26700.0,0.625,35200.0,2.5,40100.0,2.0,48700.0,3.375,-0.48465845760543824
3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.0,0.625,18700.0,2.0,21000.0,1.0,39900.0,3.375,42400.0,0.75,47600.0,1.0,54700.0,0.75,0.7234264042512365
4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.75,6300.0,0.5,11700.0,3.375,12200.0,0.75,14700.0,0.5,52700.0,1.75,61500.0,0.875,1.7693783396186646
5096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.0,1.25,12600.0,0.875,22700.0,1.875,30600.0,1.375,38900.0,1.875,49800.0,0.625,63000.0,0.625,70100.0,1.125,-0.7160545702908915
2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,4.125,20600.0,0.625,52600.0,1.0,54700.0,0.75,60700.0,1.375,63800.0,0.625,1.3003602098705722
7540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.875,23200.0,0.625,24700.0,0.625,26100.0,0.75,29900.0,0.625,45100.0,1.625,56400.0,0.625,61700.0,1.0,63100.0,0.625,66100.0,0.625,69300.0,0.625,0.9833579119987964
5748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,2.0,14600.0,1.0,21200.0,1.625,35200.0,1.0,36900.0,1.125,43800.0,0.5,53800.0,0.5,54800.0,1.0,69800.0,0.5,-0.6382307655760531
1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2.125,700.0,1.0,8600.0,0.625,12000.0,1.625,26000.0,0.875,39100.0,0.625,49300.0,0.5,51300.0,1.125,57900.0,0.75,-0.24963056736662617
6443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,2.25,8400.0,0.75,15900.0,0.75,20500.0,0.625,29200.0,0.75,50700.0,0.5,54800.0,3.0,64800.0,0.625,68200.0,0.75,-0.2408105361656118
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,0.875,29500.0,5.25,49700.0,0.875,55000.0,0.625,69200.0,2.125,-2.584863534176545
4339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21200.0,0.5,22500.0,0.5,23700.0,0.5,24900.0,0.875,30600.0,1.125,56800.0,1.625,61500.0,4.75,-1.5985765157571588
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,0.5,6200.0,1.5,9900.0,0.625,13400.0,2.375,20800.0,1.25,22700.0,0.625,48200.0,0.5,49200.0,0.625,61800.0,0.625,63300.0,0.625,66300.0,0.625,0.77764365486924
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,0.5,25200.0,1.5,28900.0,2.625,32000.0,0.625,39400.0,0.5,45000.0,0.5,61100.0,0.625,65800.0,3.125,0.2855377963890792
8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,1.125,14500.0,0.5,23000.0,1.0,24200.0,1.625,32300.0,0.75,52000.0,1.125,56400.0,2.125,65600.0,1.75,-0.9477100956587274
8614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,1.375,12700.0,0.625,16900.0,0.625,25400.0,0.625,30000.0,0.875,36400.0,1.5,46400.0,0.75,55100.0,0.75,61000.0,0.75,0.26400654375130767
6956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13400.0,1.125,14900.0,2.0,24300.0,2.0,33800.0,2.0,40400.0,0.5,44600.0,0.625,54300.0,1.125,-0.39360460608907755
9802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,3.75,25500.0,0.875,40400.0,0.625,43000.0,1.25,54500.0,1.125,59500.0,1.25,62800.0,0.5,65400.0,0.625,-0.8190414051968603
1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700.0,0.625,17400.0,1.375,20800.0,1.0,23000.0,1.0,49600.0,0.5,53100.0,1.375,60300.0,1.0,70000.0,1.0,71800.0,1.0,0.06633407977561796
5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23500.0,0.75,25800.0,1.75,30000.0,1.375,35900.0,0.625,36800.0,0.625,50700.0,1.375,61800.0,1.875,62500.0,1.25,-1.0198268213611437
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,1.375,28400.0,1.125,33100.0,1.25,39800.0,0.5,44400.0,1.375,59700.0,0.5,60900.0,1.375,62200.0,0.625,66500.0,0.5,0.6040965703551504
7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,0.5,22500.0,0.5,25400.0,0.5,25800.0,0.5,32700.0,1.5,35400.0,3.5,40100.0,0.875,51900.0,0.625,59900.0,0.5,1.0061862280484821
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1.125,10400.0,1.375,19600.0,1.0,36100.0,2.0,43500.0,2.375,51400.0,1.125,-0.4683154586153223
